Unnamed: 0,ID,GENDER,CAR,PROPERTY,NO OF CHILDREN,INCOME TOTAL,INCOME TYPE,EDUCATION TYPE,FAMILY STATUS,HOUSING TYPE,PHONE,EMAIL,OCCUPATION TYPE,FAMILY SIZE,STATUS,AGE
5961,5009191,F,N,N,0,270000.0,Working,Higher education,Married,Own House,1,0,Managers,2,1,48.0
5978,5009192,F,N,N,0,270000.0,Working,Higher education,Married,Own House,1,0,Managers,2,1,48.0
6012,5009193,F,N,N,0,270000.0,Working,Higher education,Married,Own House,1,0,Managers,2,1,48.0
6042,5009195,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6049,5009196,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6057,5009198,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6103,5009201,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,0,57.0
6105,5009202,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,0,57.0
6112,5009203,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6133,5009204,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,0,57.0
6136,5009205,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6142,5009206,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6164,5009207,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6186,5009208,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6228,5009209,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,0,57.0
6274,5009210,F,N,N,0,292500.0,State servant,Secondary,Married,Own House,1,0,Accountants,2,1,57.0
6278,5009213,F,N,N,0,270000.0,Working,Higher education,Married,Own House,1,0,Accountants,2,1,33.0
6301,5009215,F,N,N,0,270000.0,Working,Higher education,Married,Own House,1,0,Accountants,2,1,33.0
6359,5009216,F,N,N,0,270000.0,Working,Higher education,Married,Own House,1,0,Accountants,2,1,33.0
6366,5009217,F,N,N,0,270000.0,Working,Higher education,Married,Own House,1,0,Accountants,2,1,33.0
6373,5009220,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6401,5009222,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6449,5009223,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6490,5009224,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6541,5009225,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6569,5009226,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6617,5009227,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,0,40.0
6638,5009232,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6674,5009233,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6722,5009234,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,1,40.0
6736,5009236,F,Y,N,0,225000.0,Working,Secondary,Married,Own House,1,0,Managers,2,0,40.0
6767,5009238,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,0,0,Drivers,2,1,29.0
6788,5009239,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,0,0,Drivers,2,1,29.0
6803,5009240,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,0,0,Drivers,2,1,29.0
6837,5009241,M,Y,N,0,157500.0,Working,Incomplete higher,Married,With parents,0,0,Drivers,2,1,29.0
6848,5009242,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,0,Core staff,1,1,52.0
6883,5009243,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,0,Core staff,1,1,52.0
6891,5009244,F,N,N,0,74250.0,Working,Higher education,Separated,Municipal apartment,0,0,Core staff,1,1,52.0
6969,5009249,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Drivers,3,1,27.0
6996,5009250,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Drivers,3,1,27.0
7006,5009251,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Drivers,3,1,27.0
7033,5009252,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Drivers,3,1,27.0
7046,5009253,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Drivers,3,1,27.0
7069,5009255,F,N,N,0,144000.0,Working,Secondary,Single,Own House,0,0,Cleaning staff,1,0,43.0
7076,5009257,F,N,N,0,144000.0,Working,Secondary,Single,Own House,0,0,Cleaning staff,1,1,43.0
7084,5009258,F,N,N,0,144000.0,Working,Secondary,Single,Own House,0,0,Cleaning staff,1,1,43.0
7092,5009260,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,0,0,Core staff,2,1,39.0
7112,5009261,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,0,0,Core staff,2,1,39.0
7134,5009262,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,0,0,Core staff,2,1,39.0
7143,5009263,F,N,N,0,202500.0,State servant,Higher education,Married,With parents,0,0,Core staff,2,1,39.0
7172,5009265,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,0,Managers,2,1,28.0
7208,5009266,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,0,Managers,2,1,28.0
7224,5009267,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,0,Managers,2,1,28.0
7242,5009268,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,0,Managers,2,1,28.0
7269,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,1,0,Managers,2,1,28.0
7304,5009270,M,N,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Laborers,2,0,40.0
7333,5009271,M,N,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,40.0
7363,5009272,M,N,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,40.0
7389,5009274,M,N,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,40.0
7430,5009275,M,N,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,40.0
7460,5009276,M,N,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Laborers,2,0,40.0
7476,5009277,M,N,N,0,180000.0,Commercial associate,Secondary,Married,Municipal apartment,0,0,Laborers,2,1,40.0
7503,5009278,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7524,5009279,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7565,5009280,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7606,5009281,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7646,5009284,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7705,5009285,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7722,5009286,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7753,5009287,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,0,41.0
7778,5009289,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7787,5009290,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7808,5009291,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7818,5009292,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7853,5009293,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7893,5009294,F,N,N,0,130500.0,Working,Secondary,Civil marriage,Own House,0,0,Cleaning staff,2,1,41.0
7960,5009297,F,N,N,0,193500.0,Working,Secondary,Single,Municipal apartment,0,0,Laborers,1,0,44.0
7983,5009299,F,N,N,0,193500.0,Working,Secondary,Single,Municipal apartment,0,0,Laborers,1,1,44.0
8017,5009300,F,N,N,0,193500.0,Working,Secondary,Single,Municipal apartment,0,0,Laborers,1,1,44.0
8030,5009301,F,N,N,0,193500.0,Working,Secondary,Single,Municipal apartment,0,0,Laborers,1,1,44.0
8499,5009325,M,Y,N,0,267750.0,Working,Higher education,Married,Own House,0,0,Laborers,2,1,57.0
8516,5009327,M,Y,N,0,267750.0,Working,Higher education,Married,Own House,0,0,Laborers,2,1,57.0
8534,5009328,M,Y,N,0,267750.0,Working,Higher education,Married,Own House,0,0,Laborers,2,1,57.0
8545,5009329,M,Y,N,0,267750.0,Working,Higher education,Married,Own House,0,0,Laborers,2,1,57.0
8563,5009330,M,Y,N,0,267750.0,Working,Higher education,Married,Own House,0,0,Laborers,2,1,57.0
8578,5009331,M,Y,N,0,267750.0,Working,Higher education,Married,Own House,0,0,Laborers,2,1,57.0
8596,5009332,M,Y,N,0,267750.0,Working,Higher education,Married,Own House,0,0,Laborers,2,1,57.0
8611,5009333,M,Y,N,0,267750.0,Working,Higher education,Married,Own House,0,0,Laborers,2,1,57.0
8628,5009335,F,N,N,0,139500.0,Working,Higher education,Separated,Own House,0,0,Managers,1,0,44.0
8638,5009336,F,N,N,0,139500.0,Working,Higher education,Separated,Own House,0,0,Managers,1,1,44.0
8655,5009337,F,N,N,0,139500.0,Working,Higher education,Separated,Own House,0,0,Managers,1,1,44.0
8672,5009338,M,N,N,0,67500.0,Working,Secondary,Married,Own House,1,0,Security staff,2,0,51.0
8685,5009339,M,N,N,0,67500.0,Working,Secondary,Married,Own House,1,0,Security staff,2,1,51.0
8698,5009340,M,Y,N,0,252000.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,29.0
8733,5009341,M,Y,N,0,252000.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,29.0
8768,5009342,M,Y,N,0,252000.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,29.0
8797,5009343,M,Y,N,0,252000.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,29.0
8826,5009344,M,Y,N,0,252000.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,0,29.0
8842,5009345,M,Y,N,0,252000.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,1,29.0
8866,5009346,M,Y,N,0,252000.0,Working,Secondary,Married,Own House,0,0,High skill tech staff,2,0,29.0
8876,5009349,M,N,N,0,180000.0,Commercial associate,Lower secondary,Married,Own House,0,0,Drivers,2,1,57.0
8907,5009354,M,N,N,0,180000.0,Commercial associate,Lower secondary,Married,Own House,0,0,Drivers,2,1,57.0
8913,5009355,F,N,N,0,135000.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,2,0,53.0
8939,5009358,F,N,N,0,135000.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,2,1,53.0
8990,5009361,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Drivers,2,1,40.0
9011,5009362,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Drivers,2,0,40.0
9028,5009363,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Drivers,2,1,40.0
9045,5009364,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Drivers,2,0,40.0
9050,5009365,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Drivers,2,1,40.0
9070,5009366,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Drivers,2,1,40.0
9129,5009367,M,Y,N,0,180000.0,Commercial associate,Higher education,Civil marriage,Own House,1,0,Drivers,2,1,40.0
9241,5009378,F,N,N,2,225000.0,Working,Higher education,Married,Own House,1,1,Core staff,4,1,30.0
9281,5009379,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Sales staff,3,1,25.0
9286,5009380,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Sales staff,3,1,25.0
9291,5009381,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Sales staff,3,1,25.0
9300,5009382,M,Y,N,1,135000.0,Working,Secondary,Married,Own House,1,0,Sales staff,3,1,25.0
9389,5009389,M,N,N,0,279000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,1,30.0
9406,5009391,M,N,N,0,279000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,0,30.0
9441,5009392,M,N,N,0,279000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,1,30.0
9477,5009393,M,N,N,0,279000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,1,30.0
9509,5009394,M,N,N,0,279000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,0,30.0
9521,5009395,M,N,N,0,279000.0,State servant,Higher education,Single,Own House,0,0,Core staff,1,0,30.0
9527,5009396,F,N,N,1,76500.0,Working,Higher education,Civil marriage,Own House,1,0,Accountants,3,1,34.0
9583,5009397,F,N,N,1,76500.0,Working,Higher education,Civil marriage,Own House,1,0,Accountants,3,1,34.0
9642,5009398,F,N,N,1,76500.0,Working,Higher education,Civil marriage,Own House,1,0,Accountants,3,1,34.0
9676,5009399,F,N,N,1,76500.0,Working,Higher education,Civil marriage,Own House,1,0,Accountants,3,1,34.0
9735,5009400,F,N,N,1,76500.0,Working,Higher education,Civil marriage,Own House,1,0,Accountants,3,1,34.0
9786,5009401,F,N,N,1,76500.0,Working,Higher education,Civil marriage,Own House,1,0,Accountants,3,1,34.0
9843,5009402,M,N,N,0,202500.0,Commercial associate,Secondary,Married,Own House,1,0,Security staff,2,1,56.0
9851,5009403,M,N,N,0,202500.0,Commercial associate,Secondary,Married,Own House,1,0,Security staff,2,1,56.0
9896,5009404,F,N,N,2,67500.0,Commercial associate,Higher education,Married,Own House,0,0,Core staff,4,0,28.0
9904,5009405,M,N,N,0,234000.0,Working,Incomplete higher,Married,Own House,1,0,Drivers,2,1,38.0
9925,5009406,M,N,N,0,234000.0,Working,Incomplete higher,Married,Own House,1,0,Drivers,2,1,38.0
9946,5009408,M,N,N,0,234000.0,Working,Incomplete higher,Married,Own House,1,0,Drivers,2,1,38.0
9984,5009410,M,N,N,0,234000.0,Working,Incomplete higher,Married,Own House,1,0,Drivers,2,1,38.0
10026,5112901,M,N,N,0,234000.0,Working,Incomplete higher,Married,Own House,1,0,Drivers,2,1,38.0
10063,5009415,F,N,N,0,90000.0,Working,Secondary,Single,Own House,1,0,Core staff,1,0,52.0
10071,5009416,F,N,N,0,90000.0,Working,Secondary,Single,Own House,1,0,Core staff,1,0,52.0
10074,5009417,F,N,N,0,90000.0,Working,Secondary,Single,Own House,1,0,Core staff,1,0,52.0
10079,5009418,F,N,N,0,90000.0,Working,Secondary,Single,Own House,1,0,Core staff,1,0,52.0
10086,5009419,F,N,N,0,90000.0,Working,Secondary,Single,Own House,1,0,Core staff,1,1,52.0
10090,5009420,F,N,N,0,90000.0,Working,Secondary,Single,Own House,1,0,Core staff,1,1,52.0
10107,5009421,F,N,N,0,90000.0,Working,Secondary,Single,Own House,1,0,Core staff,1,1,52.0
10116,5009423,F,N,N,0,81000.0,Working,Secondary,Civil marriage,Own House,0,0,Security staff,2,1,53.0
10126,5009424,M,N,N,0,108000.0,Working,Secondary,Single,Co-op apartment,1,0,Cooking staff,1,1,22.0
10153,5009425,M,N,N,0,108000.0,Working,Secondary,Single,Co-op apartment,1,0,Cooking staff,1,1,22.0
10185,5009428,M,N,N,0,198000.0,Working,Secondary,Single,With parents,1,0,Laborers,1,0,23.0
10200,5009429,M,N,N,0,198000.0,Working,Secondary,Single,With parents,1,0,Laborers,1,0,23.0
10203,5009431,M,Y,N,0,360000.0,State servant,Higher education,Married,Municipal apartment,1,0,Drivers,2,1,40.0
10322,5009447,M,Y,N,0,81000.0,Working,Secondary,Married,With parents,1,0,Drivers,2,1,39.0
10330,5009448,M,Y,N,0,81000.0,Working,Secondary,Married,With parents,1,0,Drivers,2,1,39.0
10343,5009450,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10366,5009451,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10389,5009452,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10412,5009453,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10429,5009454,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10473,5009455,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10496,5009456,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10556,5009457,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10578,5009458,F,N,N,0,202500.0,State servant,Higher education,Married,Own House,0,0,Laborers,2,1,47.0
10858,5009484,F,N,N,0,135000.0,Working,Secondary,Married,Municipal apartment,0,0,Cooking staff,2,1,33.0
10876,5009485,F,N,N,0,135000.0,Working,Secondary,Married,Municipal apartment,0,0,Cooking staff,2,1,33.0
11057,5009490,M,Y,N,0,135000.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,2,1,44.0
11097,5009492,M,Y,N,0,135000.0,Commercial associate,Secondary,Married,Own House,1,0,Laborers,2,1,44.0
11137,5009493,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,1,32.0
11184,5009494,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,1,32.0
11194,5009495,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,1,32.0
11224,5009497,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,1,32.0
11242,5009498,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,0,32.0
11259,5009499,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,1,32.0
11276,5009500,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,1,32.0
11317,5009501,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,0,32.0
11326,5009502,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,1,32.0
11344,5009503,M,Y,N,0,270000.0,Commercial associate,Secondary,Married,Own House,1,1,Drivers,2,1,32.0
11391,5009507,F,N,N,0,202500.0,Working,Higher education,Married,Own House,0,0,Core staff,2,0,44.0
11403,5009508,F,N,N,0,202500.0,Working,Higher education,Married,Own House,0,0,Core staff,2,1,44.0
11415,5009509,F,N,N,0,202500.0,Working,Higher education,Married,Own House,0,0,Core staff,2,1,44.0
11448,5009510,F,N,N,0,202500.0,Working,Higher education,Married,Own House,0,0,Core staff,2,1,44.0
11462,5009512,F,N,N,0,157500.0,Working,Incomplete higher,Married,Own House,0,0,Core staff,2,1,46.0
11485,5009513,F,N,N,0,157500.0,Working,Incomplete higher,Married,Own House,0,0,Core staff,2,1,46.0
11490,5009515,F,N,N,0,157500.0,Working,Incomplete higher,Married,Own House,0,0,Core staff,2,1,46.0
11523,5009516,F,N,N,0,157500.0,Working,Incomplete higher,Married,Own House,0,0,Core staff,2,1,46.0
11576,5009517,F,N,N,0,157500.0,Working,Incomplete higher,Married,Own House,0,0,Core staff,2,1,46.0
11597,5009518,M,Y,N,2,180000.0,Working,Incomplete higher,Married,Own House,1,0,Laborers,4,0,34.0
11601,5009519,M,Y,N,2,180000.0,Working,Incomplete higher,Married,Own House,1,0,Laborers,4,1,34.0
11630,5009521,M,Y,N,2,180000.0,Working,Incomplete higher,Married,Own House,1,0,Laborers,4,1,34.0
11635,5009523,M,Y,N,1,112500.0,Working,Secondary,Separated,Co-op apartment,1,0,Laborers,2,0,32.0
11646,5009525,M,Y,N,1,112500.0,Working,Secondary,Separated,Co-op apartment,1,0,Laborers,2,1,32.0
11839,5009536,M,Y,N,0,216000.0,Working,Secondary,Married,Own House,1,0,Laborers,2,1,42.0
11855,5009537,F,Y,N,0,202500.0,Commercial associate,Secondary,Married,Own House,1,0,Sales staff,2,1,42.0
11912,5009540,F,Y,N,0,202500.0,Commercial associate,Secondary,Married,Own House,1,0,Sales staff,2,1,42.0
11932,5009541,F,Y,N,0,202500.0,Commercial associate,Secondary,Married,Own House,1,0,Sales staff,2,1,42.0
11946,5009543,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,51.0
11982,5009545,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,0,51.0
12031,5009546,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,51.0
12067,5009548,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,51.0
12069,5009551,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,0,51.0
12118,5009553,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,51.0
12121,5009554,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,51.0
12157,5009555,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,0,51.0
12211,5009556,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,0,51.0
12216,5009557,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,0,51.0
12235,5009558,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,51.0
12271,5009559,F,N,N,0,198000.0,Commercial associate,Secondary,Civil marriage,Own House,0,0,Laborers,2,1,51.0
